324	3	42707	1
324	3	46062	1
324	3	47869	1
324	3	55609	1
324	3	58276	1
324	3	65605	1
324	3	73641	1
324	3	87272	1
324	3	88981	1
324	3	100818	1
324	3	102396	1
326	0	1225	1
326	0	1450	1
326	0	1643	1
326	0	1262	1
326	0	1205	1
326	0	63	1
326	0	1612	1
326	0	50	1
326	0	1484	1
326	0	1208	1
326	0	1313	1
326	0	964	1
326	0	67	1
327	0	261	1
327	0	554	1
327	1	1	1
334	1	1	1
339	3	88807	1
342	0	1729	1
342	1	4	1
348	0	815	1
348	1	2	1
352	0	41	1
352	0	1145	1
352	0	697	1
352	1	2	1
358	0	815	1
358	1	2	1
359	0	815	1
359	1	2	1
363	1	1	1
369	3	4542	1
369	3	8425	1
369	3	9385	1
369	3	10269	1
369	3	23086	1
369	3	36134	1
369	3	43724	1
370	0	815	1
370	1	2	1
373	0	1469	1
394	0	39	1
394	0	1718	1
394	1	4	1
397	3	30633	1
397	3	47752	1
397	3	77580	1
399	0	815	1
399	1	2	1
401	0	468	1
401	0	1658	1
401	0	442	1
401	0	287	1
401	0	560	1
401	0	200	1
401	0	451	1
401	0	283	1
401	1	1	1
405	0	815	1
405	1	2	1
407	0	1031	1
407	0	1573	1
407	0	767	1
407	1	2	1
412	0	305	1
412	0	355	1
412	1	1	1
413	0	1720	1
413	0	737	1
413	0	27	1
413	0	69	1
413	0	25	1
413	0	76	1
413	0	854	1
413	0	1722	1
413	0	1747	1
413	0	1718	1
413	0	808	1
413	0	1745	1
413	0	1759	1
413	0	748	1
413	0	5	1
413	0	68	1
413	0	75	1
413	0	668	1
413	0	639	1
413	0	36	1
413	0	49	1
413	0	32	1
413	0	768	1
413	0	63	1
413	0	1746	1
413	0	728	1
413	0	22	1
413	0	48	1
413	0	18	1
413	0	811	1
413	0	58	1
413	0	59	1
413	0	54	1
413	0	47	1
413	0	28	1
413	0	20	1
413	0	67	1
413	0	1707	1
413	0	7	1
413	0	1708	1
413	0	1719	1
413	0	3	1
413	0	806	1
413	0	810	1
413	0	1711	1
413	0	746	1
413	0	52	1
413	0	781	1
421	0	815	1
421	1	2	1
421	3	42495	1
421	3	62666	1
425	3	8654	1
425	3	16309	1
425	3	51569	1
425	3	61048	1
425	3	82482	1
425	3	100720	1
426	3	49001	1
435	0	815	1
435	0	662	1
435	0	615	1
435	0	675	1
435	1	2	1
436	3	2447	1
436	3	10825	1
436	3	18299	1
436	3	30929	1
436	3	79029	1
440	3	1816	1
440	3	62812	1
440	3	77548	1
440	3	78938	1
444	0	144	1
444	1	1	1
445	0	144	1
445	1	1	1
448	3	44389	1
448	3	61562	1
456	0	144	1
456	1	1	1
459	0	730	1
459	1	2	1
460	0	1582	1
460	0	1371	1
460	0	1192	1
460	0	45	1
460	0	1876	1
460	0	1598	1
460	0	1531	1
460	0	48	1
460	0	1594	1
460	0	956	1
460	0	1077	1
460	0	1345	1
460	0	1491	1
460	0	1038	1
460	0	1585	1
460	0	1474	1
460	0	1041	1
460	0	1426	1
460	0	1468	1
460	0	1278	1
460	0	1463	1
460	0	1546	1
460	0	1172	1
460	0	1416	1
460	1	3	1
461	0	815	1
461	1	2	1
461	3	50228	1
461	3	53327	1
461	3	76901	1
461	3	84575	1
461	3	91654	1
461	3	101502	1
465	0	144	1
465	1	1	1
466	0	144	1
466	1	1	1
468	0	1483	1
468	1	3	1
469	0	240	1
469	0	295	1
469	1	1	1
481	0	769	1
481	1	2	1
482	3	19115	1
482	3	70508	1
486	3	90287	1
486	3	95434	1
486	3	97138	1
494	3	65936	1
500	0	1084	1
500	0	1249	1
500	0	1106	1
500	0	1010	1
500	0	1293	1
500	0	1071	1
500	0	1525	1
500	0	1656	1
500	0	940	1
500	0	1162	1
500	0	1529	1
500	0	997	1
500	0	1465	1
500	0	922	1
500	1	3	1
500	2	3	1
503	0	815	1
503	1	2	1
504	0	815	1
504	1	2	1
504	3	1370	1
504	3	28033	1
510	0	1634	1
510	0	1267	1
510	0	1293	1
510	0	1487	1
510	0	972	1
510	0	1604	1
510	0	1445	1
510	0	1332	1
510	0	901	1
510	0	1371	1
510	0	1173	1
510	0	963	1
510	0	43	1
510	0	16	1
510	0	1324	1
510	0	1472	1
510	0	1200	1
510	0	1176	1
510	0	1465	1
510	0	1226	1
510	0	648	1
510	1	2	1
521	0	15	1
521	0	715	1
521	0	660	1
521	0	837	1
521	0	656	1
521	0	764	1
521	0	820	1
521	0	801	1
521	1	2	1
522	0	569	1
522	0	145	1
522	1	1	1
526	0	1701	1
526	1	4	1
528	0	144	1
528	1	1	1
530	0	1711	1
530	0	842	1
530	0	747	1
530	0	754	1
530	0	848	1
530	0	677	1
530	0	765	1
530	0	797	1
530	0	761	1
530	0	785	1
530	0	824	1
530	0	739	1
530	1	2	1
534	0	919	1
534	0	1504	1
534	0	1483	1
534	0	1119	1
534	0	1565	1
534	0	70	1
534	0	25	1
534	0	1008	1
534	0	10	1
534	0	1613	1
534	3	91568	1
538	1	1	1
538	3	2725	1
538	3	10032	1
538	3	43275	1
538	3	82011	1
538	3	101008	1
541	3	2517	1
541	3	40857	1
541	3	77962	1
541	3	100603	1
554	1	1	1
556	0	815	1
556	1	2	1
557	1	1	1
558	1	2	1
561	0	886	1
561	0	1012	1
561	0	630	1
561	0	591	1
561	0	852	1
561	0	754	1
561	0	633	1
561	0	606	1
561	0	749	1
561	0	793	1
561	0	646	1
561	0	624	1
561	0	826	1
561	0	647	1
561	0	748	1
561	0	832	1
561	0	802	1
561	0	684	1
561	1	2	1
564	0	144	1
564	1	1	1
570	0	54	1
570	0	29	1
570	0	632	1
570	1	2	1
571	3	6926	1
571	3	31935	1
571	3	91402	1
580	0	901	1
580	0	1454	1
580	0	912	1
580	0	1858	1
586	1	2	1
593	1	4	1
600	0	815	1
600	1	2	1
606	1	1	1
607	3	11084	1
607	3	23606	1
607	3	44734	1
607	3	64080	1
608	0	775	1
608	0	683	1
608	0	832	1
608	0	839	1
608	0	583	1
608	0	828	1
608	0	822	1
608	0	781	1
608	0	599	1
608	0	589	1
608	0	740	1
608	0	668	1
608	0	752	1
608	0	707	1
608	0	754	1
608	0	763	1
608	0	665	1
608	0	750	1
608	0	784	1
608	0	681	1
608	0	591	1
608	0	706	1
608	0	648	1
608	0	815	1
608	0	761	1
608	0	656	1
608	0	774	1
608	0	625	1
608	0	820	1
608	0	785	1
608	0	679	1
608	0	674	1
608	0	741	1
608	0	756	1
608	0	712	1
608	0	729	1
608	0	727	1
608	0	849	1
608	0	758	1
608	0	704	1
608	0	602	1
608	0	634	1
608	0	593	1
608	0	654	1
608	0	791	1
608	0	814	1
608	0	677	1
608	0	647	1
608	0	742	1
608	0	854	1
608	0	833	1
608	0	746	1
608	0	633	1
608	0	730	1
608	0	805	1
608	0	840	1
608	0	823	1
608	0	710	1
608	0	594	1
608	0	686	1
608	0	773	1
608	0	641	1
608	0	667	1
608	0	646	1
608	0	697	1
608	0	639	1
608	0	807	1
608	0	803	1
608	0	713	1
608	0	678	1
608	0	835	1
608	0	588	1
608	0	829	1
608	0	684	1
608	0	779	1
608	0	728	1
608	0	789	1
608	0	688	1
608	0	609	1
608	0	772	1
608	0	584	1
608	0	611	1
608	0	623	1
608	0	613	1
608	0	621	1
608	0	824	1
608	0	685	1
608	0	682	1
608	1	2	1
609	0	592	1
609	0	698	1
609	0	630	1
609	0	666	1
609	0	859	1
609	1	2	1
611	3	18390	1
615	0	850	1
615	1	2	1
615	3	97703	1
618	3	31200	1
618	3	73996	1
623	0	65	1
623	0	913	1
623	0	1142	1
623	0	1221	1
623	0	1342	1
623	0	1504	1
623	0	1062	1
623	0	1534	1
623	0	1548	1
623	0	1129	1
623	0	1425	1
623	0	1391	1
623	0	1626	1
623	1	3	1
626	1	1	1
626	3	6520	1
626	3	10398	1
626	3	22539	1
626	3	31694	1
626	3	55654	1
626	3	58129	1
626	3	75486	1
626	3	83677	1
626	3	86525	1
626	3	93354	1
633	3	52191	1
633	3	97696	1
641	0	1092	1
641	1	3	1
641	2	3	1
643	3	64887	1
646	0	84	1
646	1	1	1
652	1	1	1
655	3	17665	1
655	3	42021	1
655	3	49854	1
655	3	60381	1
656	0	75	1
656	0	634	1
656	0	684	1
656	0	584	1
656	1	2	1
659	3	5883	1
659	3	18925	1
659	3	37086	1
662	3	11898	1
662	3	26899	1
662	3	93635	1
662	3	97939	1
664	0	144	1
664	1	1	1
666	0	1699	1
666	1	4	1
667	0	615	1
667	1	2	1
677	0	255	1
677	0	1670	1
677	0	417	1
677	0	477	1
677	0	565	1
677	0	1685	1
677	0	1686	1
677	0	1681	1
677	0	1676	1
677	0	336	1
677	0	152	1
677	0	137	1
677	0	136	1
677	0	570	1
677	0	254	1
677	0	355	1
677	0	506	1
677	0	499	1
677	0	290	1
677	0	404	1
677	0	556	1
677	0	398	1
677	0	436	1
677	0	518	1
677	0	213	1
677	0	545	1
677	0	428	1
677	0	95	1
677	0	124	1
677	0	431	1
677	0	539	1
677	0	402	1
677	0	105	1
677	0	393	1
677	0	163	1
677	0	271	1
677	0	138	1
677	0	364	1
677	0	496	1
677	0	220	1
677	0	143	1
677	0	311	1
677	0	339	1
677	0	240	1
677	0	487	1
677	0	247	1
677	0	185	1
677	0	131	1
677	0	202	1
677	0	343	1
677	0	423	1
677	0	245	1
677	0	575	1
677	0	176	1
677	0	519	1
677	0	513	1
677	0	171	1
677	0	503	1
677	0	533	1
677	0	373	1
677	0	455	1
677	0	209	1
677	0	87	1
677	0	289	1
677	0	386	1
677	0	510	1
677	0	170	1
677	0	227	1
677	0	296	1
677	0	195	1
677	0	292	1
677	0	327	1
677	0	180	1
677	0	354	1
677	0	251	1
677	0	422	1
677	0	321	1
677	0	498	1
677	0	139	1
677	0	528	1
677	0	322	1
677	0	267	1
677	0	198	1
677	0	326	1
677	0	449	1
677	0	573	1
677	0	370	1
677	1	1	1
681	3	51161	1
682	3	13357	1
683	0	503	1
683	0	292	1
683	0	528	1
683	1	1	1
685	0	641	1
685	1	2	1
688	0	1169	1
688	1	3	1
703	0	70	1
703	0	623	1
703	0	722	1
703	0	796	1
703	0	592	1
703	1	2	1
707	3	27924	1
712	1	1	1
713	0	815	1
713	1	2	1
713	3	13722	1
713	3	23000	1
713	3	56521	1
713	3	59515	1
713	3	92426	1
715	0	1828	1
715	1	5	1
721	0	642	1
721	0	853	1
721	0	702	1
721	0	698	1
721	0	592	1
721	0	768	1
721	0	717	1
721	0	643	1
721	0	690	1
721	0	684	1
721	0	738	1
721	0	720	1
721	0	800	1
721	0	589	1
721	0	704	1
721	0	619	1
721	0	585	1
721	0	752	1
721	0	827	1
721	0	715	1
721	0	761	1
721	0	758	1
721	1	2	1
727	3	74778	1
729	0	815	1
729	1	2	1
730	0	1169	1
730	1	3	1
737	0	1896	1
737	1	5	1
737	3	150	1
737	3	4318	1
737	3	62240	1
739	0	456	1
739	1	1	1
739	3	18309	1
740	0	166	1
740	1	1	1
744	3	82850	1
744	3	89603	1
750	0	1829	1
750	0	1850	1
750	0	1892	1
750	0	1830	1
750	0	1828	1
750	1	5	1
750	3	100212	1
758	3	18418	1
758	3	23949	1
758	3	32657	1
758	3	37309	1
760	0	166	1
760	1	1	1
763	0	413	1
763	0	438	1
763	0	383	1
763	0	569	1
763	0	194	1
763	0	408	1
763	0	266	1
763	0	206	1
763	0	244	1
763	0	503	1
763	0	474	1
763	0	476	1
763	0	90	1
763	0	447	1
763	0	501	1
763	1	1	1
764	0	144	1
764	1	1	1
765	0	409	1
765	0	1685	1
765	0	1674	1
765	0	1686	1
765	0	154	1
765	0	1664	1
765	0	1702	1
765	0	1675	1
765	0	1700	1
765	0	474	1
765	0	532	1
765	0	553	1
765	0	404	1
765	0	140	1
765	0	428	1
765	0	344	1
765	0	473	1
765	0	556	1
765	1	1	1
768	0	92	1
768	0	216	1
768	1	1	1
771	0	1461	1
781	3	43775	1
781	3	48192	1
781	3	49100	1
781	3	89740	1
781	3	100428	1
793	0	317	1
793	0	389	1
793	0	196	1
793	1	1	1
795	0	255	1
795	1	1	1
795	3	8272	1
795	3	21241	1
795	3	37341	1
795	3	66403	1
795	3	79681	1
798	0	5	1
798	0	67	1
798	0	16	1
798	0	584	1
798	0	727	1
798	0	589	1
798	0	710	1
798	0	712	1
798	0	796	1
798	0	679	1
798	0	665	1
798	0	858	1
798	0	643	1
798	0	623	1
798	0	645	1
798	0	707	1
798	0	662	1
798	0	835	1
798	0	667	1
798	0	806	1
798	0	829	1
798	0	844	1
798	0	580	1
798	0	597	1
798	0	637	1
798	0	756	1
798	0	770	1
798	0	666	1
798	0	808	1
798	0	646	1
798	0	763	1
798	0	723	1
798	0	722	1
798	1	2	1
800	0	498	1
800	0	106	1
800	0	187	1
800	1	1	1
814	0	807	1
814	1	2	1
820	3	1615	1
820	3	3303	1
822	0	13	1
824	0	1041	1
824	0	1877	1
824	0	1397	1
824	0	1325	1
824	0	1316	1
824	0	54	1
824	0	912	1
824	0	1273	1
824	0	871	1
824	0	29	1
824	0	771	1
824	0	663	1
824	0	609	1
824	0	791	1
824	0	776	1
824	0	658	1
824	0	815	1
824	1	2	1
831	3	12214	1
831	3	95073	1
835	1	1	1
839	0	1130	1
839	0	1501	1
839	0	1499	1
839	0	866	1
839	0	1247	1
839	0	1170	1
839	0	61	1
839	0	1257	1
839	0	779	1
839	0	939	1
839	0	1319	1
839	0	36	1
839	0	1473	1
839	0	74	1
839	0	937	1
839	0	1445	1
839	0	1159	1
839	0	642	1
839	0	867	1
839	0	1206	1
839	0	1637	1
839	0	62	1
839	0	989	1
839	0	1482	1
839	0	1030	1
839	0	1201	1
839	0	20	1
839	0	16	1
839	0	7	1
839	0	1058	1
839	0	1453	1
839	0	1213	1
839	0	1449	1
839	0	1115	1
839	0	38	1
839	0	767	1
839	0	1368	1
839	0	882	1
839	0	1291	1
839	0	1026	1
839	0	1402	1
839	0	1881	1
839	0	1187	1
839	0	884	1
839	0	43	1
839	0	1452	1
839	0	52	1
839	0	1594	1
839	0	1059	1
839	0	58	1
839	0	1313	1
839	0	1017	1
839	0	888	1
839	0	1108	1
839	0	1226	1
839	0	918	1
839	0	1516	1
839	0	1235	1
839	0	1006	1
839	0	1391	1
839	0	900	1
839	0	1164	1
839	0	1162	1
839	0	1199	1
839	0	1503	1
839	0	1625	1
839	0	1264	1
839	0	1047	1
839	0	1267	1
839	0	1106	1
839	0	942	1
839	0	1068	1
839	0	1197	1
839	0	985	1
839	0	1004	1
839	0	1448	1
839	0	1347	1
839	0	1554	1
839	0	1150	1
839	0	860	1
839	0	952	1
839	0	1567	1
839	0	1287	1
839	0	1160	1
839	0	1428	1
839	0	1436	1
839	0	1251	1
839	0	1048	1
839	0	1582	1
839	0	1380	1
839	0	1172	1
839	0	1551	1
839	0	1002	1
839	0	1565	1
839	0	1365	1
839	0	1521	1
839	0	1354	1
839	0	1459	1
839	0	1227	1
839	0	1050	1
839	0	1648	1
839	0	1102	1
839	0	1027	1
839	0	1171	1
839	0	931	1
839	0	1392	1
839	0	1139	1
839	0	1110	1
839	0	1275	1
839	0	1600	1
839	0	1546	1
839	0	1563	1
839	0	1231	1
839	0	1119	1
839	0	1135	1
839	0	875	1
839	0	1242	1
839	0	1626	1
839	0	1212	1
839	1	3	1
841	0	166	1
844	0	1661	1
844	0	1658	1
844	0	1659	1
844	0	1673	1
844	0	1701	1
844	0	1696	1
844	0	1666	1
844	0	1689	1
844	0	1700	1
844	0	1672	1
844	1	4	1
844	3	51933	1
848	0	11	1
848	0	1003	1
848	0	1001	1
848	0	1345	1
848	0	788	1
848	0	646	1
848	0	1480	1
848	0	1621	1
848	0	1217	1
848	0	1415	1
848	0	1325	1
848	0	1371	1
848	0	1629	1
848	0	7	1
848	0	894	1
848	0	1249	1
848	0	71	1
848	0	50	1
848	0	1140	1
848	0	78	1
848	0	1636	1
848	0	1313	1
848	0	1402	1
848	0	73	1
848	0	1416	1
848	0	1551	1
848	0	1711	1
848	0	942	1
848	0	10	1
848	0	1560	1
848	0	62	1
848	0	1316	1
848	0	22	1
848	0	1120	1
848	0	1027	1
848	0	67	1
848	0	24	1
848	0	1164	1
848	0	1344	1
848	0	1251	1
848	0	5	1
848	0	962	1
848	0	900	1
848	0	975	1
848	0	1571	1
848	0	984	1
848	0	1424	1
848	0	1116	1
848	0	949	1
848	0	974	1
848	0	700	1
848	0	816	1
848	0	809	1
848	0	658	1
848	0	840	1
848	0	678	1
848	0	801	1
848	0	625	1
848	0	731	1
848	0	759	1
848	0	732	1
848	0	718	1
848	0	849	1
848	0	683	1
848	0	787	1
848	0	848	1
848	0	733	1
848	0	795	1
848	0	819	1
848	0	647	1
848	0	660	1
848	0	715	1
848	0	791	1
848	0	687	1
848	0	627	1
848	0	820	1
848	0	716	1
848	0	741	1
848	0	673	1
848	0	686	1
848	0	641	1
848	0	812	1
848	0	663	1
848	0	671	1
848	0	734	1
848	0	794	1
848	0	823	1
848	0	837	1
848	0	833	1
848	0	661	1
848	1	2	1
849	0	1479	1
849	0	838	1
849	0	647	1
849	0	716	1
849	1	2	1
850	0	1723	1
850	0	37	1
850	0	1875	1
850	0	1887	1
850	0	1883	1
850	0	1881	1
850	0	1879	1
850	0	1876	1
850	0	594	1
850	0	702	1
850	0	584	1
850	0	664	1
850	0	811	1
850	1	2	1
852	1	1	1
852	3	13427	1
853	0	272	1
853	0	400	1
853	0	143	1
